"participant_id","scene","position","code"
"p26","scene4",35,"35.EVAL"
"p26","scene4",36,"36.EVAL"
"p26","scene4",37,"37.HYPO"
"p26","scene4",38,"38.META"
"p26","scene4",39,"39.HYPO"
"p26","scene4",40,"40.META"
"p26","scene4",41,"41.META"
"p26","scene4",42,"42.HYPO"
"p26","scene4",43,"43.DEC"
"p26","scene4",44,"44.FIN"
"p26","scene5",1,"1.BGN"
"p26","scene5",2,"2.PROC"
"p26","scene5",3,"3.META"
"p26","scene5",4,"4.PROC"
"p26","scene5",5,"5.PLAN"
"p26","scene5",6,"6.PROC"
"p26","scene5",7,"7.PROC"
"p26","scene5",8,"8.EVAL"
"p26","scene5",9,"9.PROC"
"p26","scene5",10,"10.PROC"
"p26","scene5",11,"11.EVAL"
"p26","scene5",12,"12.PROC"
"p26","scene5",13,"13.DEC"
"p26","scene5",14,"14.PROC"
"p26","scene5",15,"15.PROC"
"p26","scene5",16,"16.DEC"
"p26","scene5",17,"17.META"
"p26","scene5",18,"18.PROC"
"p26","scene5",19,"19.PROC"
"p26","scene5",20,"20.PROC"
"p26","scene5",21,"21.PROC"
"p26","scene5",22,"22.EVAL"
"p26","scene5",23,"23.PROC"
"p26","scene5",24,"24.EVAL"
"p26","scene5",25,"25.MEM"
"p26","scene5",26,"26.MEM"
"p26","scene5",27,"27.PROC"
"p26","scene5",28,"28.DEC"
"p26","scene5",29,"29.RUL"
"p26","scene5",30,"30.FIN"
"p27","scene1",1,"1.BGN"
"p27","scene1",2,"2.PROC"
"p27","scene1",3,"3.PROC"
"p27","scene1",4,"4.HYPO"
"p27","scene1",5,"5.HYPO"
"p27","scene1",6,"6.PROC"
"p27","scene1",7,"7.PROC"
"p27","scene1",8,"8.HYPO"
"p27","scene1",9,"9.META"
"p27","scene1",10,"10.PROC"
"p27","scene1",11,"11.EVAL"
"p27","scene1",12,"12.EVAL"
"p27","scene1",13,"13.PROC"
"p27","scene1",14,"14.META"
"p27","scene1",15,"15.META"
"p27","scene1",16,"16.PROC"
"p27","scene1",17,"17.RUL"
"p27","scene1",18,"18.FIN"
"p27","scene2",1,"1.BGN"
"p27","scene2",2,"2.PROC"
"p27","scene2",3,"3.PROC"
"p27","scene2",4,"4.PLAN"
"p27","scene2",5,"5.PLAN"
"p27","scene2",6,"6.EVAL"
"p27","scene2",7,"7.PROC"
"p27","scene2",8,"8.EVAL"
"p27","scene2",9,"9.PROC"
"p27","scene2",10,"10.PROC"
"p27","scene2",11,"11.META"
"p27","scene2",12,"12.PROC"
"p27","scene2",13,"13.PLAN"
"p27","scene2",14,"14.META"
"p27","scene2",15,"15.META"
"p27","scene2",16,"16.EVAL"
"p27","scene2",17,"17.PROC"
"p27","scene2",18,"18.PROC"
"p27","scene2",19,"19.HYPO"
"p27","scene2",20,"20.RUL"
"p27","scene2",21,"21.FIN"
"p27","scene3",1,"1.BGN"
"p27","scene3",2,"2.PLAN"
"p27","scene3",3,"3.PROC"
"p27","scene3",4,"4.PROC"
"p27","scene3",5,"5.PROC"
"p27","scene3",6,"6.PROC"
"p27","scene3",7,"7.EVAL"
"p27","scene3",8,"8.EVAL"
"p27","scene3",9,"9.PROC"
"p27","scene3",10,"10.PROC"
"p27","scene3",11,"11.META"
"p27","scene3",12,"12.PROC"
"p27","scene3",13,"13.EVAL"
"p27","scene3",14,"14.META"
"p27","scene3",15,"15.PROC"
"p27","scene3",16,"16.EVAL"
"p27","scene3",17,"17.HYPO"
"p27","scene3",18,"18.PROC"
"p27","scene3",19,"19.META"
"p27","scene3",20,"20.DEC"
"p27","scene3",21,"21.RUL"
"p27","scene3",22,"22.FIN"
"p27","scene4",1,"1.BGN"
"p27","scene4",2,"2.PLAN"
"p27","scene4",3,"3.PROC"
"p27","scene4",4,"4.PROC"
"p27","scene4",5,"5.PROC"
"p27","scene4",6,"6.EVAL"
"p27","scene4",7,"7.PROC"
"p27","scene4",8,"8.HYPO"
"p27","scene4",9,"9.EVAL"
"p27","scene4",10,"10.HYPO"
"p27","scene4",11,"11.PROC"
"p27","scene4",12,"12.META"
"p27","scene4",13,"13.META"
"p27","scene4",14,"14.EVAL"
"p27","scene4",15,"15.EVAL"
"p27","scene4",16,"16.EVAL"
"p27","scene4",17,"17.PROC"
"p27","scene4",18,"18.META"
"p27","scene4",19,"19.META"
"p27","scene4",20,"20.RUL"
"p27","scene4",21,"21.FIN"
"p27","scene5",1,"1.BGN"
"p27","scene5",2,"2.PROC"
"p27","scene5",3,"3.PROC"
"p27","scene5",4,"4.EVAL"
"p27","scene5",5,"5.PROC"
"p27","scene5",6,"6.PROC"
"p27","scene5",7,"7.PROC"
"p27","scene5",8,"8.EVAL"
"p27","scene5",9,"9.PROC"
"p27","scene5",10,"10.HYPO"
"p27","scene5",11,"11.EVAL"
"p27","scene5",12,"12.PROC"
"p27","scene5",13,"13.META"
"p27","scene5",14,"14.EVAL"
"p27","scene5",15,"15.META"
"p27","scene5",16,"16.EVAL"
"p27","scene5",17,"17.RUL"
"p27","scene5",18,"18.EVAL"
"p27","scene5",19,"19.PROC"
"p27","scene5",20,"20.DEC"
"p27","scene5",21,"21.RUL"
"p27","scene5",22,"22.FIN"
"p28","scene1",1,"1.BGN"
"p28","scene1",2,"2.PROC"
"p28","scene1",3,"3.PLAN"
"p28","scene1",4,"4.HYPO"
"p28","scene1",5,"5.HYPO"
"p28","scene1",6,"6.EVAL"
"p28","scene1",7,"7.PROC"
"p28","scene1",8,"8.PLAN"
"p28","scene1",9,"9.PROC"
"p28","scene1",10,"10.EVAL"
"p28","scene1",11,"11.PLAN"
"p28","scene1",12,"12.HYPO"
"p28","scene1",13,"13.DEC"
"p28","scene1",14,"14.HYPO"
"p28","scene1",15,"15.EVAL"
"p28","scene1",16,"16.DEC"
"p28","scene1",17,"17.FIN"
"p28","scene2",1,"1.BGN"
"p28","scene2",2,"2.PROC"
"p28","scene2",3,"3.PROC"
"p28","scene2",4,"4.EVAL"
"p28","scene2",5,"5.HYPO"
"p28","scene2",6,"6.EVAL"
"p28","scene2",7,"7.DEC"
"p28","scene2",8,"8.PLAN"
"p28","scene2",9,"9.HYPO"
"p28","scene2",10,"10.EVAL"
"p28","scene2",11,"11.EVAL"
"p28","scene2",12,"12.PROC"
"p28","scene2",13,"13.HYPO"
"p28","scene2",14,"14.EVAL"
"p28","scene2",15,"15.HYPO"
"p28","scene2",16,"16.DEC"
"p28","scene2",17,"17.HYPO"
"p28","scene2",18,"18.EVAL"
"p28","scene2",19,"19.DEC"
"p28","scene2",20,"20.FIN"
"p28","scene3",1,"1.BGN"
"p28","scene3",2,"2.PROC"
"p28","scene3",3,"3.PLAN"
"p28","scene3",4,"4.PROC"
"p28","scene3",5,"5.PROC"
"p28","scene3",6,"6.PROC"
"p28","scene3",7,"7.PROC"
"p28","scene3",8,"8.HYPO"
"p28","scene3",9,"9.HYPO"
"p28","scene3",10,"10.EVAL"
"p28","scene3",11,"11.EVAL"
"p28","scene3",12,"12.DEC"
"p28","scene3",13,"13.EVAL"
"p28","scene3",14,"14.RUL"
"p28","scene3",15,"15.EVAL"
"p28","scene3",16,"16.EVAL"
"p28","scene3",17,"17.DEC"
"p28","scene3",18,"18.FIN"
"p28","scene4",1,"1.BGN"
"p28","scene4",2,"2.PROC"
"p28","scene4",3,"3.PROC"
"p28","scene4",4,"4.PROC"
"p28","scene4",5,"5.HYPO"
"p28","scene4",6,"6.EVAL"
"p28","scene4",7,"7.PROC"
"p28","scene4",8,"8.HYPO"
"p28","scene4",9,"9.EVAL"
"p28","scene4",10,"10.HYPO"
"p28","scene4",11,"11.EVAL"
"p28","scene4",12,"12.PROC"
"p28","scene4",13,"13.EVAL"
"p28","scene4",14,"14.HYPO"
"p28","scene4",15,"15.EVAL"
"p28","scene4",16,"16.PROC"
"p28","scene4",17,"17.HYPO"
"p28","scene4",18,"18.EVAL"
"p28","scene4",19,"19.EVAL"
"p28","scene4",20,"20.META"
"p28","scene4",21,"21.PLAN"
"p28","scene4",22,"22.HYPO"
"p28","scene4",23,"23.HYPO"
"p28","scene4",24,"24.EVAL"
"p28","scene4",25,"25.HYPO"
"p28","scene4",26,"26.HYPO"
"p28","scene4",27,"27.EVAL"
"p28","scene4",28,"28.FIN"
"p28","scene5",1,"1.BGN"
"p28","scene5",2,"2.PROC"
"p28","scene5",3,"3.PROC"
"p28","scene5",4,"4.HYPO"
"p28","scene5",5,"5.EVAL"
"p28","scene5",6,"6.HYPO"
"p28","scene5",7,"7.EVAL"
"p28","scene5",8,"8.PROC"
"p28","scene5",9,"9.PROC"
"p28","scene5",10,"10.PROC"
"p28","scene5",11,"11.META"
"p28","scene5",12,"12.EVAL"
"p28","scene5",13,"13.HYPO"
"p28","scene5",14,"14.EVAL"
"p28","scene5",15,"15.DEC"
"p28","scene5",16,"16.RUL"
"p28","scene5",17,"17.FIN"
"p29","scene1",1,"1.BGN"
"p29","scene1",2,"2.PROC"
"p29","scene1",3,"3.PLAN"
"p29","scene1",4,"4.PROC"
"p29","scene1",5,"5.PROC"
"p29","scene1",6,"6.HYPO"
"p29","scene1",7,"7.DEC"
"p29","scene1",8,"8.RUL"
"p29","scene1",9,"9.RUL"
"p29","scene1",10,"10.META"
"p29","scene1",11,"11.META"
"p29","scene1",12,"12.PLAN"
"p29","scene1",13,"13.META"
"p29","scene1",14,"14.RUL"
"p29","scene1",15,"15.RUL"
"p29","scene1",16,"16.META"
"p29","scene1",17,"17.FIN"
"p29","scene2",1,"1.BGN"
"p29","scene2",2,"2.META"
"p29","scene2",3,"3.PLAN"
"p29","scene2",4,"4.PROC"
"p29","scene2",5,"5.PROC"
"p29","scene2",6,"6.HYPO"
"p29","scene2",7,"7.META"
"p29","scene2",8,"8.META"
"p29","scene2",9,"9.META"
"p29","scene2",10,"10.PLAN"
"p29","scene2",11,"11.PROC"
"p29","scene2",12,"12.PROC"
"p29","scene2",13,"13.META"
"p29","scene2",14,"14.PLAN"
"p29","scene2",15,"15.EVAL"
"p29","scene2",16,"16.PROC"
"p29","scene2",17,"17.META"
"p29","scene2",18,"18.META"
"p29","scene2",19,"19.PROC"
"p29","scene2",20,"20.PROC"
"p29","scene2",21,"21.META"
"p29","scene2",22,"22.PLAN"
"p29","scene2",23,"23.FIN"
"p29","scene3",1,"1.BGN"
"p29","scene3",2,"2.PLAN"
"p29","scene3",3,"3.META"
"p29","scene3",4,"4.META"
"p29","scene3",5,"5.PROC"
"p29","scene3",6,"6.EVAL"
"p29","scene3",7,"7.PLAN"
"p29","scene3",8,"8.META"
"p29","scene3",9,"9.DEC"
"p29","scene3",10,"10.FIN"
"p29","scene4",1,"1.BGN"
"p29","scene4",2,"2.PLAN"
"p29","scene4",3,"3.META"
"p29","scene4",4,"4.PLAN"
"p29","scene4",5,"5.PROC"
"p29","scene4",6,"6.PLAN"
"p29","scene4",7,"7.EVAL"
"p29","scene4",8,"8.PLAN"
"p29","scene4",9,"9.EVAL"
"p29","scene4",10,"10.PLAN"
"p29","scene4",11,"11.META"
"p29","scene4",12,"12.PLAN"
"p29","scene4",13,"13.META"
"p29","scene4",14,"14.META"
"p29","scene4",15,"15.PROC"
"p29","scene4",16,"16.PROC"
"p29","scene4",17,"17.DEC"
"p29","scene4",18,"18.DEC"
"p29","scene4",19,"19.FIN"
"p29","scene5",1,"1.BGN"
"p29","scene5",2,"2.PLAN"
"p29","scene5",3,"3.META"
"p29","scene5",4,"4.PLAN"
"p29","scene5",5,"5.PROC"
"p29","scene5",6,"6.PROC"
"p29","scene5",7,"7.PROC"
"p29","scene5",8,"8.PROC"
"p29","scene5",9,"9.HYPO"
"p29","scene5",10,"10.HYPO"
"p29","scene5",11,"11.PROC"
"p29","scene5",12,"12.HYPO"
"p29","scene5",13,"13.META"
"p29","scene5",14,"14.EVAL"
"p29","scene5",15,"15.FIN"
"p30","scene1",1,"1.BGN"
"p30","scene1",2,"2.PROC"
"p30","scene1",3,"3.PROC"
"p30","scene1",4,"4.HYPO"
"p30","scene1",5,"5.PLAN"
"p30","scene1",6,"6.EVAL"
"p30","scene1",7,"7.PROC"
"p30","scene1",8,"8.DEC"
"p30","scene1",9,"9.PLAN"
"p30","scene1",10,"10.EVAL"
"p30","scene1",11,"11.EVAL"
"p30","scene1",12,"12.DEC"
"p30","scene1",13,"13.RUL"
"p30","scene1",14,"14.FIN"
"p30","scene2",1,"1.BGN"
"p30","scene2",2,"2.PROC"
"p30","scene2",3,"3.EVAL"
"p30","scene2",4,"4.PLAN"
"p30","scene2",5,"5.META"
"p30","scene2",6,"6.HYPO"
"p30","scene2",7,"7.EVAL"
"p30","scene2",8,"8.PROC"
"p30","scene2",9,"9.META"
"p30","scene2",10,"10.PROC"
"p30","scene2",11,"11.HYPO"
"p30","scene2",12,"12.PROC"
"p30","scene2",13,"13.META"
"p30","scene2",14,"14.HYPO"
"p30","scene2",15,"15.PROC"
"p30","scene2",16,"16.META"
"p30","scene2",17,"17.EVAL"
"p30","scene2",18,"18.PLAN"
"p30","scene2",19,"19.PROC"
"p30","scene2",20,"20.PROC"
"p30","scene2",21,"21.EVAL"
"p30","scene2",22,"22.META"
"p30","scene2",23,"23.EVAL"
"p30","scene2",24,"24.FIN"
"p30","scene3",1,"1.BGN"
"p30","scene3",2,"2.PLAN"
"p30","scene3",3,"3.PROC"
"p30","scene3",4,"4.PROC"
"p30","scene3",5,"5.EVAL"
"p30","scene3",6,"6.EVAL"
"p30","scene3",7,"7.EVAL"
"p30","scene3",8,"8.PROC"
"p30","scene3",9,"9.HYPO"
"p30","scene3",10,"10.HYPO"
"p30","scene3",11,"11.PROC"
"p30","scene3",12,"12.DEC"
"p30","scene3",13,"13.RUL"
"p30","scene3",14,"14.EVAL"
"p30","scene3",15,"15.FIN"
"p30","scene4",1,"1.BGN"
"p30","scene4",2,"2.PLAN"
"p30","scene4",3,"3.PROC"
"p30","scene4",4,"4.PROC"
"p30","scene4",5,"5.HYPO"
"p30","scene4",6,"6.EVAL"
"p30","scene4",7,"7.RUL"
"p30","scene4",8,"8.PLAN"
"p30","scene4",9,"9.PROC"
"p30","scene4",10,"10.EVAL"
"p30","scene4",11,"11.PROC"
"p30","scene4",12,"12.HYPO"
"p30","scene4",13,"13.EVAL"
"p30","scene4",14,"14.PLAN"
"p30","scene4",15,"15.EVAL"
"p30","scene4",16,"16.META"
"p30","scene4",17,"17.EVAL"
"p30","scene4",18,"18.FIN"
"p30","scene5",1,"1.BGN"
"p30","scene5",2,"2.PLAN"
"p30","scene5",3,"3.PROC"
"p30","scene5",4,"4.PLAN"
"p30","scene5",5,"5.EVAL"
"p30","scene5",6,"6.HYPO"
"p30","scene5",7,"7.PROC"
"p30","scene5",8,"8.EVAL"
"p30","scene5",9,"9.HYPO"
"p30","scene5",10,"10.PROC"
"p30","scene5",11,"11.META"
"p30","scene5",12,"12.HYPO"
"p30","scene5",13,"13.PROC"
"p30","scene5",14,"14.EVAL"
"p30","scene5",15,"15.PROC"
"p30","scene5",16,"16.EVAL"
"p30","scene5",17,"17.PROC"
"p30","scene5",18,"18.RUL"
"p30","scene5",19,"19.FIN"
"p31","scene1",1,"1.BGN"
"p31","scene1",2,"2.ORI"
"p31","scene1",3,"3.PROC"
"p31","scene1",4,"4.EVAL"
"p31","scene1",5,"5.PROC"
"p31","scene1",6,"6.EVAL"
"p31","scene1",7,"7.PROC"
"p31","scene1",8,"8.EVAL"
"p31","scene1",9,"9.META"
"p31","scene1",10,"10.PROC"
"p31","scene1",11,"11.HYPO"
"p31","scene1",12,"12.EVAL"
"p31","scene1",13,"13.META"
"p31","scene1",14,"14.META"
"p31","scene1",15,"15.HYPO"
"p31","scene1",16,"16.DEC"
"p31","scene1",17,"17.RUL"
"p31","scene1",18,"18.DEC"
"p31","scene1",19,"19.RUL"
"p31","scene1",20,"20.FIN"
"p31","scene2",1,"1.BGN"
"p31","scene2",2,"2.ORI"
"p31","scene2",3,"3.PROC"
"p31","scene2",4,"4.EVAL"
"p31","scene2",5,"5.PROC"
"p31","scene2",6,"6.PROC"
"p31","scene2",7,"7.PROC"
"p31","scene2",8,"8.META"
"p31","scene2",9,"9.META"
"p31","scene2",10,"10.PROC"
"p31","scene2",11,"11.PLAN"
"p31","scene2",12,"12.PROC"
"p31","scene2",13,"13.EVAL"
"p31","scene2",14,"14.PROC"
"p31","scene2",15,"15.META"
"p31","scene2",16,"16.PLAN"
"p31","scene2",17,"17.EVAL"
"p31","scene2",18,"18.EVAL"
"p31","scene2",19,"19.META"
"p31","scene2",20,"20.META"
"p31","scene2",21,"21.PROC"
"p31","scene2",22,"22.HYPO"
"p31","scene2",23,"23.META"
"p31","scene2",24,"24.FIN"
"p31","scene3",1,"1.BGN"
"p31","scene3",2,"2.PROC"
"p31","scene3",3,"3.EVAL"
"p31","scene3",4,"4.PROC"
"p31","scene3",5,"5.HYPO"
"p31","scene3",6,"6.HYPO"
"p31","scene3",7,"7.EVAL"
"p31","scene3",8,"8.HYPO"
"p31","scene3",9,"9.PROC"
"p31","scene3",10,"10.PROC"
"p31","scene3",11,"11.DEC"
"p31","scene3",12,"12.PROC"
"p31","scene3",13,"13.PROC"
"p31","scene3",14,"14.DEC"
"p31","scene3",15,"15.RUL"
"p31","scene3",16,"16.PROC"
"p31","scene3",17,"17.META"
"p31","scene3",18,"18.DEC"
"p31","scene3",19,"19.RUL"
"p31","scene3",20,"20.FIN"
"p31","scene4",1,"1.BGN"
"p31","scene4",2,"2.ORI"
"p31","scene4",3,"3.PROC"
"p31","scene4",4,"4.DEC"
"p31","scene4",5,"5.HYPO"
"p31","scene4",6,"6.DEC"
"p31","scene4",7,"7.PLAN"
"p31","scene4",8,"8.HYPO"
"p31","scene4",9,"9.EVAL"
"p31","scene4",10,"10.PROC"
"p31","scene4",11,"11.HYPO"
"p31","scene4",12,"12.EVAL"
"p31","scene4",13,"13.RUL"
"p31","scene4",14,"14.DEC"
"p31","scene4",15,"15.PROC"
"p31","scene4",16,"16.EVAL"
"p31","scene4",17,"17.DEC"
"p31","scene4",18,"18.RUL"
"p31","scene4",19,"19.FIN"
"p31","scene5",1,"1.BGN"
"p31","scene5",2,"2.ORI"
"p31","scene5",3,"3.PROC"
"p31","scene5",4,"4.META"
"p31","scene5",5,"5.PROC"
"p31","scene5",6,"6.EVAL"
"p31","scene5",7,"7.PROC"
"p31","scene5",8,"8.EVAL"
"p31","scene5",9,"9.PROC"
"p31","scene5",10,"10.HYPO"
"p31","scene5",11,"11.META"
"p31","scene5",12,"12.META"
"p31","scene5",13,"13.EVAL"
"p31","scene5",14,"14.HYPO"
"p31","scene5",15,"15.DEC"
"p31","scene5",16,"16.RUL"
"p31","scene5",17,"17.RUL"
"p31","scene5",18,"18.FIN"
"p32","scene1",1,"1.BGN"
"p32","scene1",2,"2.PROC"
"p32","scene1",3,"3.PROC"
"p32","scene1",4,"4.PROC"
"p32","scene1",5,"5.PROC"
"p32","scene1",6,"6.PROC"
"p32","scene1",7,"7.META"
"p32","scene1",8,"8.PROC"
"p32","scene1",9,"9.PROC"
"p32","scene1",10,"10.PROC"
"p32","scene1",11,"11.EVAL"
"p32","scene1",12,"12.HYPO"
"p32","scene1",13,"13.HYPO"
"p32","scene1",14,"14.EVAL"
"p32","scene1",15,"15.HYPO"
"p32","scene1",16,"16.FIN"
"p32","scene2",1,"1.BGN"
"p32","scene2",2,"2.PROC"
"p32","scene2",3,"3.PROC"
"p32","scene2",4,"4.PROC"
"p32","scene2",5,"5.PROC"
"p32","scene2",6,"6.PROC"
"p32","scene2",7,"7.PROC"
"p32","scene2",8,"8.PROC"
"p32","scene2",9,"9.META"
"p32","scene2",10,"10.PROC"
"p32","scene2",11,"11.EVAL"
"p32","scene2",12,"12.EVAL"
"p32","scene2",13,"13.PROC"
"p32","scene2",14,"14.HYPO"
"p32","scene2",15,"15.EVAL"
"p32","scene2",16,"16.PLAN"
"p32","scene2",17,"17.EVAL"
"p32","scene2",18,"18.FIN"
"p32","scene3",1,"1.BGN"
"p32","scene3",2,"2.PROC"
"p32","scene3",3,"3.HYPO"
"p32","scene3",4,"4.DEC"
"p32","scene3",5,"5.HYPO"
"p32","scene3",6,"6.PROC"
"p32","scene3",7,"7.EVAL"
"p32","scene3",8,"8.RUL"
"p32","scene3",9,"9.DEC"
"p32","scene3",10,"10.FIN"
"p32","scene4",1,"1.BGN"
"p32","scene4",2,"2.PROC"
"p32","scene4",3,"3.PROC"
"p32","scene4",4,"4.PROC"
"p32","scene4",5,"5.PROC"
"p32","scene4",6,"6.PROC"
"p32","scene4",7,"7.HYPO"
"p32","scene4",8,"8.EVAL"
"p32","scene4",9,"9.EVAL"
"p32","scene4",10,"10.HYPO"
"p32","scene4",11,"11.HYPO"
"p32","scene4",12,"12.PROC"
"p32","scene4",13,"13.HYPO"
"p32","scene4",14,"14.EVAL"
"p32","scene4",15,"15.RUL"
"p32","scene4",16,"16.FIN"
"p32","scene5",1,"1.BGN"
"p32","scene5",2,"2.PROC"
"p32","scene5",3,"3.PROC"
"p32","scene5",4,"4.PROC"
"p32","scene5",5,"5.PROC"
"p32","scene5",6,"6.PROC"
"p32","scene5",7,"7.PROC"
"p32","scene5",8,"8.PROC"
"p32","scene5",9,"9.PROC"
"p32","scene5",10,"10.PROC"
"p32","scene5",11,"11.HYPO"
"p32","scene5",12,"12.EVAL"
"p32","scene5",13,"13.PROC"
"p32","scene5",14,"14.PROC"
"p32","scene5",15,"15.HYPO"
"p32","scene5",16,"16.DEC"
"p32","scene5",17,"17.RUL"
"p32","scene5",18,"18.FIN"
"p33","scene1",1,"1.BGN"
"p33","scene1",2,"2.ORI"
"p33","scene1",3,"3.PROC"
"p33","scene1",4,"4.PROC"
"p33","scene1",5,"5.PROC"
"p33","scene1",6,"6.PROC"
"p33","scene1",7,"7.HYPO"
"p33","scene1",8,"8.EVAL"
"p33","scene1",9,"9.DEC"
"p33","scene1",10,"10.PROC"
"p33","scene1",11,"11.EVAL"
"p33","scene1",12,"12.DEC"
"p33","scene1",13,"13.HYPO"
"p33","scene1",14,"14.EVAL"
"p33","scene1",15,"15.EVAL"
"p33","scene1",16,"16.EVAL"
"p33","scene1",17,"17.RUL"
"p33","scene1",18,"18.FIN"
"p33","scene2",1,"1.BGN"
"p33","scene2",2,"2.PROC"
"p33","scene2",3,"3.PLAN"
"p33","scene2",4,"4.PROC"
"p33","scene2",5,"5.PROC"
"p33","scene2",6,"6.PROC"
"p33","scene2",7,"7.HYPO"
"p33","scene2",8,"8.EVAL"
"p33","scene2",9,"9.DEC"
"p33","scene2",10,"10.PROC"
"p33","scene2",11,"11.HYPO"
"p33","scene2",12,"12.EVAL"
"p33","scene2",13,"13.DEC"
"p33","scene2",14,"14.RUL"
"p33","scene2",15,"15.FIN"
"p33","scene3",1,"1.BGN"
"p33","scene3",2,"2.PROC"
"p33","scene3",3,"3.PROC"
"p33","scene3",4,"4.DEC"
"p33","scene3",5,"5.HYPO"
"p33","scene3",6,"6.EVAL"
"p33","scene3",7,"7.PROC"
"p33","scene3",8,"8.EVAL"
"p33","scene3",9,"9.PROC"
"p33","scene3",10,"10.EVAL"
"p33","scene3",11,"11.META"
"p33","scene3",12,"12.RUL"
"p33","scene3",13,"13.FIN"
"p33","scene4",1,"1.BGN"
"p33","scene4",2,"2.PROC"
"p33","scene4",3,"3.EVAL"
"p33","scene4",4,"4.PROC"
"p33","scene4",5,"5.EVAL"
"p33","scene4",6,"6.META"
"p33","scene4",7,"7.EVAL"
"p33","scene4",8,"8.PROC"
"p33","scene4",9,"9.PROC"
"p33","scene4",10,"10.HYPO"
"p33","scene4",11,"11.EVAL"
"p33","scene4",12,"12.PROC"
"p33","scene4",13,"13.EVAL"
"p33","scene4",14,"14.PROC"
"p33","scene4",15,"15.PROC"
"p33","scene4",16,"16.DEC"
"p33","scene4",17,"17.PROC"
"p33","scene4",18,"18.DEC"
"p33","scene4",19,"19.EVAL"
"p33","scene4",20,"20.RUL"
"p33","scene4",21,"21.FIN"
"p33","scene5",1,"1.BGN"
"p33","scene5",2,"2.PROC"
"p33","scene5",3,"3.PROC"
"p33","scene5",4,"4.HYPO"
"p33","scene5",5,"5.PROC"
"p33","scene5",6,"6.EVAL"
"p33","scene5",7,"7.PLAN"
"p33","scene5",8,"8.HYPO"
"p33","scene5",9,"9.EVAL"
"p33","scene5",10,"10.EVAL"
"p33","scene5",11,"11.EVAL"
"p33","scene5",12,"12.DEC"
"p33","scene5",13,"13.EVAL"
"p33","scene5",14,"14.EVAL"
"p33","scene5",15,"15.RUL"
"p33","scene5",16,"16.FIN"
"p34","scene1",1,"1.BGN"
"p34","scene1",2,"2.PROC"
"p34","scene1",3,"3.PROC"
"p34","scene1",4,"4.PROC"
"p34","scene1",5,"5.PROC"
"p34","scene1",6,"6.PROC"
"p34","scene1",7,"7.META"
"p34","scene1",8,"8.PROC"
"p34","scene1",9,"9.EVAL"
"p34","scene1",10,"10.HYPO"
"p34","scene1",11,"11.EVAL"
"p34","scene1",12,"12.DEC"
"p34","scene1",13,"13.META"
"p34","scene1",14,"14.PROC"
"p34","scene1",15,"15.META"
"p34","scene1",16,"16.RUL"
"p34","scene1",17,"17.META"
"p34","scene1",18,"18.DEC"
"p34","scene1",19,"19.FIN"
"p34","scene2",1,"1.BGN"
"p34","scene2",2,"2.PLAN"
"p34","scene2",3,"3.PROC"
"p34","scene2",4,"4.PROC"
"p34","scene2",5,"5.PROC"
"p34","scene2",6,"6.EVAL"
"p34","scene2",7,"7.HYPO"
"p34","scene2",8,"8.HYPO"
"p34","scene2",9,"9.DEC"
"p34","scene2",10,"10.PROC"
"p34","scene2",11,"11.PROC"
"p34","scene2",12,"12.EVAL"
"p34","scene2",13,"13.EVAL"
"p34","scene2",14,"14.DEC"
"p34","scene2",15,"15.PLAN"
"p34","scene2",16,"16.PROC"
"p34","scene2",17,"17.EVAL"
"p34","scene2",18,"18.RUL"
"p34","scene2",19,"19.FIN"
"p34","scene3",1,"1.BGN"
"p34","scene3",2,"2.PLAN"
"p34","scene3",3,"3.PLAN"
"p34","scene3",4,"4.PROC"
"p34","scene3",5,"5.EVAL"
"p34","scene3",6,"6.PROC"
"p34","scene3",7,"7.META"
"p34","scene3",8,"8.HYPO"
"p34","scene3",9,"9.PROC"
"p34","scene3",10,"10.META"
"p34","scene3",11,"11.EVAL"
"p34","scene3",12,"12.RUL"
"p34","scene3",13,"13.DEC"
"p34","scene3",14,"14.FIN"
"p34","scene4",1,"1.BGN"
"p34","scene4",2,"2.PROC"
"p34","scene4",3,"3.META"
"p34","scene4",4,"4.EVAL"
"p34","scene4",5,"5.PLAN"
"p34","scene4",6,"6.PROC"
"p34","scene4",7,"7.EVAL"
"p34","scene4",8,"8.META"
"p34","scene4",9,"9.HYPO"
"p34","scene4",10,"10.PROC"
"p34","scene4",11,"11.RUL"
"p34","scene4",12,"12.META"
"p34","scene4",13,"13.RUL"
"p34","scene4",14,"14.META"
"p34","scene4",15,"15.DEC"
"p34","scene4",16,"16.FIN"
"p34","scene5",1,"1.BGN"
"p34","scene5",2,"2.PROC"
"p34","scene5",3,"3.PLAN"
"p34","scene5",4,"4.META"
"p34","scene5",5,"5.PLAN"
"p34","scene5",6,"6.EVAL"
"p34","scene5",7,"7.PROC"
"p34","scene5",8,"8.META"
"p34","scene5",9,"9.PROC"
"p34","scene5",10,"10.HYPO"
"p34","scene5",11,"11.DEC"
"p34","scene5",12,"12.META"
"p34","scene5",13,"13.META"
"p34","scene5",14,"14.PROC"
"p34","scene5",15,"15.EVAL"
"p34","scene5",16,"16.RUL"
"p34","scene5",17,"17.FIN"
"p35","scene1",1,"1.BGN"
"p35","scene1",2,"2.PROC"
"p35","scene1",3,"3.HYPO"
"p35","scene1",4,"4.HYPO"
"p35","scene1",5,"5.PROC"
